test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll
347,0,1,-7.000000,-1.199675,-1.172648,1.277084,19.317326,-121.949890
348,0,1,-12.625000,-1.221393,-1.172648,1.277084,19.317326,-121.949890
349,0,1,-13.500000,-1.224772,-1.172648,1.277084,19.317326,-121.949890
350,0,1,-2.500000,-1.182301,-1.172648,1.277084,19.317326,-121.949890
351,0,1,-8.562500,-1.205708,-1.172648,1.277084,19.317326,-121.949890
352,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
353,0,1,-3.750000,-1.187127,-1.172648,1.277084,19.317326,-121.949890
354,0,1,-6.250000,-1.196779,-1.172648,1.277084,19.317326,-121.949890
355,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
356,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
357,0,1,-8.000000,-1.203536,-1.172648,1.277084,19.317326,-121.949890
358,0,1,-5.125000,-1.192436,-1.172648,1.277084,19.317326,-121.949890
359,0,1,-5.812500,-1.195090,-1.172648,1.277084,19.317326,-121.949890
360,0,1,-6.750000,-1.198710,-1.172648,1.277084,19.317326,-121.949890
361,0,1,-0.250000,-1.173613,-1.172648,1.277084,19.317326,-121.949890
362,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
363,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
364,0,1,-4.750000,-1.190988,-1.172648,1.277084,19.317326,-121.949890
365,0,1,-1.250000,-1.177474,-1.172648,1.277084,19.317326,-121.949890
366,0,1,-5.562500,-1.194125,-1.172648,1.277084,19.317326,-121.949890
367,0,1,-9.062500,-1.207639,-1.172648,1.277084,19.317326,-121.949890
368,0,1,-8.562500,-1.205708,-1.172648,1.277084,19.317326,-121.949890
369,0,1,-9.000000,-1.207397,-1.172648,1.277084,19.317326,-121.949890
370,0,1,-10.937500,-1.214878,-1.172648,1.277084,19.317326,-121.949890
371,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
372,0,1,-7.562500,-1.201847,-1.172648,1.277084,19.317326,-121.949890
373,0,1,-7.937500,-1.203295,-1.172648,1.277084,19.317326,-121.949890
374,0,1,-8.750000,-1.206432,-1.172648,1.277084,19.317326,-121.949890
375,0,1,-10.500000,-1.213189,-1.172648,1.277084,19.317326,-121.949890
376,0,1,-4.125000,-1.188575,-1.172648,1.277084,19.317326,-121.949890
377,0,1,-11.000000,-1.215119,-1.172648,1.277084,19.317326,-121.949890
378,0,1,-5.125000,-1.192436,-1.172648,1.277084,19.317326,-121.949890
379,0,1,-5.750000,-1.194849,-1.172648,1.277084,19.317326,-121.949890
380,0,1,-8.062500,-1.203778,-1.172648,1.277084,19.317326,-121.949890
381,0,1,-2.750000,-1.183266,-1.172648,1.277084,19.317326,-121.949890
382,0,1,-8.250000,-1.204502,-1.172648,1.277084,19.317326,-121.949890
383,0,1,-8.062500,-1.203778,-1.172648,1.277084,19.317326,-121.949890
384,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
385,0,1,-9.562500,-1.209569,-1.172648,1.277084,19.317326,-121.949890
386,0,1,4.875000,-1.153826,-1.172648,1.277084,19.317326,-121.949890
387,0,1,2.875000,-1.161548,-1.172648,1.277084,19.317326,-121.949890
388,0,1,4.187500,-1.156480,-1.172648,1.277084,19.317326,-121.949890
389,0,1,5.250000,-1.152378,-1.172648,1.277084,19.317326,-121.949890
390,0,1,4.812500,-1.154067,-1.172648,1.277084,19.317326,-121.949890
391,0,1,3.625000,-1.158652,-1.172648,1.277084,19.317326,-121.949890
392,0,1,2.937500,-1.161307,-1.172648,1.277084,19.317326,-121.949890
393,0,1,4.875000,-1.153826,-1.172648,1.277084,19.317326,-121.949890
394,0,1,-0.250000,-1.173613,-1.172648,1.277084,19.317326,-121.949890
395,0,1,7.250000,-1.144656,-1.172648,1.277084,19.317326,-121.949890
396,0,1,5.625000,-1.150930,-1.172648,1.277084,19.317326,-121.949890
397,0,1,4.812500,-1.154067,-1.172648,1.277084,19.317326,-121.949890
398,0,1,3.000000,-1.161065,-1.172648,1.277084,19.317326,-121.949890
399,0,1,4.750000,-1.154308,-1.172648,1.277084,19.317326,-121.949890
400,0,1,-0.687500,-1.175303,-1.172648,1.277084,19.317326,-121.949890
401,0,1,-5.562500,-1.194125,-1.172648,1.277084,19.317326,-121.949890
402,0,1,-0.625000,-1.175061,-1.172648,1.277084,19.317326,-121.949890
403,0,1,0.750000,-1.169752,-1.172648,1.277084,19.317326,-121.949890
404,0,1,-2.062500,-1.180611,-1.172648,1.277084,19.317326,-121.949890
405,0,1,-1.812500,-1.179646,-1.172648,1.277084,19.317326,-121.949890
406,0,1,-1.812500,-1.179646,-1.172648,1.277084,19.317326,-121.949890
407,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
408,0,1,-0.375000,-1.174096,-1.172648,1.277084,19.317326,-121.949890
409,0,1,-1.500000,-1.178440,-1.172648,1.277084,19.317326,-121.949890
410,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
411,0,1,0.187500,-1.171924,-1.172648,1.277084,19.317326,-121.949890
412,0,1,-4.812500,-1.191229,-1.172648,1.277084,19.317326,-121.949890
413,0,1,0.687500,-1.169994,-1.172648,1.277084,19.317326,-121.949890
414,0,1,2.500000,-1.162996,-1.172648,1.277084,19.317326,-121.949890
415,0,1,-6.937500,-1.199434,-1.172648,1.277084,19.317326,-121.949890
416,0,1,0.875000,-1.169270,-1.172648,1.277084,19.317326,-121.949890
417,0,1,0.375000,-1.171200,-1.172648,1.277084,19.317326,-121.949890
418,0,1,-3.812500,-1.187368,-1.172648,1.277084,19.317326,-121.949890
419,0,1,0.250000,-1.171683,-1.172648,1.277084,19.317326,-121.949890
420,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
421,0,1,-1.750000,-1.179405,-1.172648,1.277084,19.317326,-121.949890
422,0,1,1.875000,-1.165409,-1.172648,1.277084,19.317326,-121.949890
423,0,1,0.500000,-1.170718,-1.172648,1.277084,19.317326,-121.949890
424,0,1,-2.187500,-1.181094,-1.172648,1.277084,19.317326,-121.949890
425,0,1,0.625000,-1.170235,-1.172648,1.277084,19.317326,-121.949890
426,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
427,0,1,-3.625000,-1.186644,-1.172648,1.277084,19.317326,-121.949890
428,0,1,-10.187500,-1.211982,-1.172648,1.277084,19.317326,-121.949890
429,0,1,-5.750000,-1.194849,-1.172648,1.277084,19.317326,-121.949890
430,0,1,-7.812500,-1.202812,-1.172648,1.277084,19.317326,-121.949890
431,0,1,-9.437500,-1.209086,-1.172648,1.277084,19.317326,-121.949890
432,0,1,-3.250000,-1.185196,-1.172648,1.277084,19.317326,-121.949890
433,0,1,-6.750000,-1.198710,-1.172648,1.277084,19.317326,-121.949890
434,0,1,-9.125000,-1.207880,-1.172648,1.277084,19.317326,-121.949890
435,0,1,-6.125000,-1.196297,-1.172648,1.277084,19.317326,-121.949890
436,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
437,0,1,-9.750000,-1.210293,-1.172648,1.277084,19.317326,-121.949890
438,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
439,0,1,-1.625000,-1.178922,-1.172648,1.277084,19.317326,-121.949890
440,0,1,-9.000000,-1.207397,-1.172648,1.277084,19.317326,-121.949890
441,0,1,-3.250000,-1.185196,-1.172648,1.277084,19.317326,-121.949890
442,0,1,-3.500000,-1.186162,-1.172648,1.277084,19.317326,-121.949890
443,0,1,-6.562500,-1.197986,-1.172648,1.277084,19.317326,-121.949890
444,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
445,0,1,-7.437500,-1.201364,-1.172648,1.277084,19.317326,-121.949890
446,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
447,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
448,0,1,-4.687500,-1.190747,-1.172648,1.277084,19.317326,-121.949890
449,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
450,0,1,-2.625000,-1.182783,-1.172648,1.277084,19.317326,-121.949890
451,0,1,-5.125000,-1.192436,-1.172648,1.277084,19.317326,-121.949890
452,0,1,-3.562500,-1.186403,-1.172648,1.277084,19.317326,-121.949890
453,0,1,-5.812500,-1.195090,-1.172648,1.277084,19.317326,-121.949890
454,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
455,0,1,-8.375000,-1.204984,-1.172648,1.277084,19.317326,-121.949890
456,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
457,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
458,0,1,-5.187500,-1.192677,-1.172648,1.277084,19.317326,-121.949890
459,0,1,-4.375000,-1.189540,-1.172648,1.277084,19.317326,-121.949890
460,0,1,-7.062500,-1.199916,-1.172648,1.277084,19.317326,-121.949890
461,0,1,-0.500000,-1.174579,-1.172648,1.277084,19.317326,-121.949890
462,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
463,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
464,0,1,-4.562500,-1.190264,-1.172648,1.277084,19.317326,-121.949890
465,0,1,-6.875000,-1.199193,-1.172648,1.277084,19.317326,-121.949890
466,0,1,-4.625000,-1.190505,-1.172648,1.277084,19.317326,-121.949890
467,0,1,-8.812500,-1.206673,-1.172648,1.277084,19.317326,-121.949890
468,0,1,-6.500000,-1.197745,-1.172648,1.277084,19.317326,-121.949890
469,0,1,-6.875000,-1.199193,-1.172648,1.277084,19.317326,-121.949890
470,0,1,-2.250000,-1.181335,-1.172648,1.277084,19.317326,-121.949890
471,0,1,-5.250000,-1.192918,-1.172648,1.277084,19.317326,-121.949890
472,0,1,-7.000000,-1.199675,-1.172648,1.277084,19.317326,-121.949890
473,0,1,-6.625000,-1.198227,-1.172648,1.277084,19.317326,-121.949890
474,0,1,-10.000000,-1.211258,-1.172648,1.277084,19.317326,-121.949890
475,0,1,-5.687500,-1.194608,-1.172648,1.277084,19.317326,-121.949890
476,0,1,-7.812500,-1.202812,-1.172648,1.277084,19.317326,-121.949890
477,0,1,-6.750000,-1.198710,-1.172648,1.277084,19.317326,-121.949890
478,0,1,-7.875000,-1.203054,-1.172648,1.277084,19.317326,-121.949890
479,0,1,-7.187500,-1.200399,-1.172648,1.277084,19.317326,-121.949890
480,0,1,-6.500000,-1.197745,-1.172648,1.277084,19.317326,-121.949890
481,0,1,-5.125000,-1.192436,-1.172648,1.277084,19.317326,-121.949890
482,0,1,-6.250000,-1.196779,-1.172648,1.277084,19.317326,-121.949890
483,0,1,-5.062500,-1.192195,-1.172648,1.277084,19.317326,-121.949890
484,0,1,0.000000,-1.172648,-1.172648,1.277084,19.317326,-121.949890
485,0,1,-7.500000,-1.201606,-1.172648,1.277084,19.317326,-121.949890
486,0,1,2.875000,-1.161548,-1.172648,1.277084,19.317326,-121.949890
487,0,1,-3.500000,-1.186162,-1.172648,1.277084,19.317326,-121.949890
488,0,1,-10.687500,-1.213913,-1.172648,1.277084,19.317326,-121.949890
489,0,1,-0.625000,-1.175061,-1.172648,1.277084,19.317326,-121.949890
490,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
491,0,1,-5.750000,-1.194849,-1.172648,1.277084,19.317326,-121.949890
492,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
493,0,1,-7.000000,-1.199675,-1.172648,1.277084,19.317326,-121.949890
494,0,1,-5.500000,-1.193884,-1.172648,1.277084,19.317326,-121.949890
495,0,1,-6.125000,-1.196297,-1.172648,1.277084,19.317326,-121.949890
496,0,1,-5.375000,-1.193401,-1.172648,1.277084,19.317326,-121.949890
497,0,1,-7.625000,-1.202088,-1.172648,1.277084,19.317326,-121.949890
498,0,1,-1.375000,-1.177957,-1.172648,1.277084,19.317326,-121.949890
499,0,1,-7.062500,-1.199916,-1.172648,1.277084,19.317326,-121.949890
500,0,1,-1.375000,-1.177957,-1.172648,1.277084,19.317326,-121.949890
501,0,1,-2.625000,-1.182783,-1.172648,1.277084,19.317326,-121.949890
502,0,1,1.750000,-1.165891,-1.172648,1.277084,19.317326,-121.949890
503,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
504,0,1,-2.750000,-1.183266,-1.172648,1.277084,19.317326,-121.949890
505,0,1,-2.937500,-1.183990,-1.172648,1.277084,19.317326,-121.949890
506,0,1,-5.187500,-1.192677,-1.172648,1.277084,19.317326,-121.949890
507,0,1,-1.562500,-1.178681,-1.172648,1.277084,19.317326,-121.949890
508,0,1,-3.062500,-1.184473,-1.172648,1.277084,19.317326,-121.949890
509,0,1,-1.500000,-1.178440,-1.172648,1.277084,19.317326,-121.949890
510,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
511,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
512,0,1,-3.562500,-1.186403,-1.172648,1.277084,19.317326,-121.949890
513,0,1,-1.687500,-1.179164,-1.172648,1.277084,19.317326,-121.949890
514,0,1,-1.687500,-1.179164,-1.172648,1.277084,19.317326,-121.949890
515,0,1,-1.937500,-1.180129,-1.172648,1.277084,19.317326,-121.949890
516,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
517,0,1,-7.250000,-1.200640,-1.172648,1.277084,19.317326,-121.949890
518,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
519,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
520,0,1,-3.000000,-1.184231,-1.172648,1.277084,19.317326,-121.949890
521,0,1,-4.500000,-1.190023,-1.172648,1.277084,19.317326,-121.949890
522,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
523,0,1,-0.500000,-1.174579,-1.172648,1.277084,19.317326,-121.949890
524,0,1,-6.187500,-1.196538,-1.172648,1.277084,19.317326,-121.949890
525,0,1,-1.000000,-1.176509,-1.172648,1.277084,19.317326,-121.949890
526,0,1,-1.062500,-1.176751,-1.172648,1.277084,19.317326,-121.949890
527,0,1,-3.437500,-1.185920,-1.172648,1.277084,19.317326,-121.949890
528,0,1,-3.375000,-1.185679,-1.172648,1.277084,19.317326,-121.949890
529,0,1,-2.437500,-1.182059,-1.172648,1.277084,19.317326,-121.949890
530,0,1,-5.625000,-1.194366,-1.172648,1.277084,19.317326,-121.949890
531,0,1,-2.625000,-1.182783,-1.172648,1.277084,19.317326,-121.949890
532,0,1,-1.562500,-1.178681,-1.172648,1.277084,19.317326,-121.949890
533,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
534,0,1,-5.500000,-1.193884,-1.172648,1.277084,19.317326,-121.949890
535,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
536,0,1,-3.625000,-1.186644,-1.172648,1.277084,19.317326,-121.949890
537,0,1,-5.875000,-1.195332,-1.172648,1.277084,19.317326,-121.949890
538,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
539,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
540,0,1,-4.687500,-1.190747,-1.172648,1.277084,19.317326,-121.949890
541,0,1,-1.375000,-1.177957,-1.172648,1.277084,19.317326,-121.949890
542,0,1,-4.250000,-1.189057,-1.172648,1.277084,19.317326,-121.949890
543,0,1,-5.000000,-1.191953,-1.172648,1.277084,19.317326,-121.949890
544,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
545,0,1,-3.125000,-1.184714,-1.172648,1.277084,19.317326,-121.949890
546,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
547,0,1,-0.750000,-1.175544,-1.172648,1.277084,19.317326,-121.949890
548,0,1,-1.500000,-1.178440,-1.172648,1.277084,19.317326,-121.949890
549,0,1,-4.250000,-1.189057,-1.172648,1.277084,19.317326,-121.949890
550,0,1,-13.250000,-1.223807,-1.172648,1.277084,19.317326,-121.949890
551,0,1,-7.875000,-1.203054,-1.172648,1.277084,19.317326,-121.949890
552,0,1,-8.937500,-1.207156,-1.172648,1.277084,19.317326,-121.949890
553,0,1,-12.687500,-1.221635,-1.172648,1.277084,19.317326,-121.949890
554,0,1,-6.125000,-1.196297,-1.172648,1.277084,19.317326,-121.949890
555,0,1,-8.750000,-1.206432,-1.172648,1.277084,19.317326,-121.949890
556,0,1,-13.562500,-1.225013,-1.172648,1.277084,19.317326,-121.949890
557,0,1,-8.312500,-1.204743,-1.172648,1.277084,19.317326,-121.949890
558,0,1,-11.687500,-1.217774,-1.172648,1.277084,19.317326,-121.949890
559,0,1,-12.250000,-1.219945,-1.172648,1.277084,19.317326,-121.949890
560,0,1,-6.375000,-1.197262,-1.172648,1.277084,19.317326,-121.949890
561,0,1,-2.125000,-1.180853,-1.172648,1.277084,19.317326,-121.949890
562,0,1,-5.375000,-1.193401,-1.172648,1.277084,19.317326,-121.949890
563,0,1,-6.375000,-1.197262,-1.172648,1.277084,19.317326,-121.949890
564,0,1,-6.937500,-1.199434,-1.172648,1.277084,19.317326,-121.949890
565,0,1,-6.312500,-1.197021,-1.172648,1.277084,19.317326,-121.949890
566,0,1,-1.250000,-1.177474,-1.172648,1.277084,19.317326,-121.949890
567,0,1,-7.562500,-1.201847,-1.172648,1.277084,19.317326,-121.949890
568,0,1,-7.937500,-1.203295,-1.172648,1.277084,19.317326,-121.949890
569,0,1,-9.312500,-1.208604,-1.172648,1.277084,19.317326,-121.949890
570,0,1,-8.687500,-1.206191,-1.172648,1.277084,19.317326,-121.949890
571,0,1,-0.687500,-1.175303,-1.172648,1.277084,19.317326,-121.949890
572,0,1,-7.250000,-1.200640,-1.172648,1.277084,19.317326,-121.949890
573,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
574,0,1,-2.187500,-1.181094,-1.172648,1.277084,19.317326,-121.949890
575,0,1,-1.937500,-1.180129,-1.172648,1.277084,19.317326,-121.949890
576,0,1,-3.062500,-1.184473,-1.172648,1.277084,19.317326,-121.949890
577,0,1,-3.250000,-1.185196,-1.172648,1.277084,19.317326,-121.949890
578,0,1,-0.875000,-1.176027,-1.172648,1.277084,19.317326,-121.949890
579,0,1,-4.312500,-1.189299,-1.172648,1.277084,19.317326,-121.949890
580,0,1,-1.125000,-1.176992,-1.172648,1.277084,19.317326,-121.949890
581,0,1,-3.062500,-1.184473,-1.172648,1.277084,19.317326,-121.949890
582,0,1,-2.187500,-1.181094,-1.172648,1.277084,19.317326,-121.949890
583,0,1,1.500000,-1.166857,-1.172648,1.277084,19.317326,-121.949890
584,0,1,-5.812500,-1.195090,-1.172648,1.277084,19.317326,-121.949890
585,0,1,-1.000000,-1.176509,-1.172648,1.277084,19.317326,-121.949890
586,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
587,0,1,-2.687500,-1.183025,-1.172648,1.277084,19.317326,-121.949890
588,0,1,0.125000,-1.172166,-1.172648,1.277084,19.317326,-121.949890
589,0,1,-4.687500,-1.190747,-1.172648,1.277084,19.317326,-121.949890
590,0,1,-2.875000,-1.183749,-1.172648,1.277084,19.317326,-121.949890
591,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
592,0,1,-1.937500,-1.180129,-1.172648,1.277084,19.317326,-121.949890
593,0,1,-5.250000,-1.192918,-1.172648,1.277084,19.317326,-121.949890
594,0,1,-0.375000,-1.174096,-1.172648,1.277084,19.317326,-121.949890
595,0,1,-4.562500,-1.190264,-1.172648,1.277084,19.317326,-121.949890
596,0,1,-3.687500,-1.186886,-1.172648,1.277084,19.317326,-121.949890
597,0,1,-7.062500,-1.199916,-1.172648,1.277084,19.317326,-121.949890
598,0,1,-4.250000,-1.189057,-1.172648,1.277084,19.317326,-121.949890
599,0,1,-3.437500,-1.185920,-1.172648,1.277084,19.317326,-121.949890
600,0,1,-2.562500,-1.182542,-1.172648,1.277084,19.317326,-121.949890
601,0,1,-4.750000,-1.190988,-1.172648,1.277084,19.317326,-121.949890
602,0,1,-0.625000,-1.175061,-1.172648,1.277084,19.317326,-121.949890
603,0,1,-6.437500,-1.197503,-1.172648,1.277084,19.317326,-121.949890
604,0,1,-1.937500,-1.180129,-1.172648,1.277084,19.317326,-121.949890
605,0,1,-0.562500,-1.174820,-1.172648,1.277084,19.317326,-121.949890
606,0,1,-2.125000,-1.180853,-1.172648,1.277084,19.317326,-121.949890
607,0,1,-1.625000,-1.178922,-1.172648,1.277084,19.317326,-121.949890
608,0,1,-2.562500,-1.182542,-1.172648,1.277084,19.317326,-121.949890
609,0,1,1.000000,-1.168787,-1.172648,1.277084,19.317326,-121.949890
610,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
611,0,1,-9.812500,-1.210534,-1.172648,1.277084,19.317326,-121.949890
612,0,1,-9.312500,-1.208604,-1.172648,1.277084,19.317326,-121.949890
613,0,1,-10.312500,-1.212465,-1.172648,1.277084,19.317326,-121.949890
614,0,1,-2.375000,-1.181818,-1.172648,1.277084,19.317326,-121.949890
615,0,1,-10.625000,-1.213671,-1.172648,1.277084,19.317326,-121.949890
616,0,1,-6.125000,-1.196297,-1.172648,1.277084,19.317326,-121.949890
617,0,1,-7.125000,-1.200158,-1.172648,1.277084,19.317326,-121.949890
618,0,1,-12.281250,-1.220066,-1.172648,1.277084,19.317326,-121.949890
619,0,1,-6.062500,-1.196056,-1.172648,1.277084,19.317326,-121.949890
620,0,1,-7.437500,-1.201364,-1.172648,1.277084,19.317326,-121.949890
621,0,1,-7.000000,-1.199675,-1.172648,1.277084,19.317326,-121.949890
622,0,1,-12.718750,-1.221755,-1.172648,1.277084,19.317326,-121.949890
623,0,1,-8.937500,-1.207156,-1.172648,1.277084,19.317326,-121.949890
624,0,1,-10.437500,-1.212947,-1.172648,1.277084,19.317326,-121.949890
625,0,1,-8.187500,-1.204260,-1.172648,1.277084,19.317326,-121.949890
626,0,1,-8.687500,-1.206191,-1.172648,1.277084,19.317326,-121.949890
627,0,1,-6.875000,-1.199193,-1.172648,1.277084,19.317326,-121.949890
628,0,1,-5.062500,-1.192195,-1.172648,1.277084,19.317326,-121.949890
629,0,1,-2.125000,-1.180853,-1.172648,1.277084,19.317326,-121.949890
630,0,1,-10.000000,-1.211258,-1.172648,1.277084,19.317326,-121.949890
631,0,1,-3.750000,-1.187127,-1.172648,1.277084,19.317326,-121.949890
632,0,1,-4.562500,-1.190264,-1.172648,1.277084,19.317326,-121.949890
633,0,1,-5.875000,-1.195332,-1.172648,1.277084,19.317326,-121.949890
634,0,1,-1.875000,-1.179888,-1.172648,1.277084,19.317326,-121.949890
635,0,1,-5.562500,-1.194125,-1.172648,1.277084,19.317326,-121.949890
636,0,1,-7.500000,-1.201606,-1.172648,1.277084,19.317326,-121.949890
637,0,1,-6.625000,-1.198227,-1.172648,1.277084,19.317326,-121.949890
638,0,1,-5.437500,-1.193642,-1.172648,1.277084,19.317326,-121.949890
639,0,1,-7.312500,-1.200882,-1.172648,1.277084,19.317326,-121.949890
640,0,1,-2.500000,-1.182301,-1.172648,1.277084,19.317326,-121.949890
641,0,1,-7.187500,-1.200399,-1.172648,1.277084,19.317326,-121.949890
642,0,1,-3.500000,-1.186162,-1.172648,1.277084,19.317326,-121.949890
643,0,1,-4.000000,-1.188092,-1.172648,1.277084,19.317326,-121.949890
644,0,1,-11.718750,-1.217894,-1.172648,1.277084,19.317326,-121.949890
645,0,1,-12.835938,-1.222208,-1.172648,1.277084,19.317326,-121.949890
646,0,1,-9.531250,-1.209448,-1.172648,1.277084,19.317326,-121.949890
647,0,1,-11.765625,-1.218075,-1.172648,1.277084,19.317326,-121.949890
648,0,1,-12.914062,-1.222509,-1.172648,1.277084,19.317326,-121.949890
649,0,1,-11.500000,-1.217050,-1.172648,1.277084,19.317326,-121.949890
650,0,1,-3.875000,-1.187610,-1.172648,1.277084,19.317326,-121.949890
651,0,1,-9.562500,-1.209569,-1.172648,1.277084,19.317326,-121.949890
