test_idx,wt_idx,n_mutations,delta_ll,abs_ll,wt_abs_ll,entropy,logit_native,joint_ll,entropy_at_site,native_ll_at_site,emb_cosine_dist_to_wt
246,0,1,-10.6816406250,-0.3116028607,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
247,0,1,-9.4851684570,-0.3069832623,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
248,0,1,-15.1562500000,-0.3288793266,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
249,0,1,-9.9526367188,-0.3087881804,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
250,0,1,-16.4257812500,-0.3337810040,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
251,0,1,-9.2818603516,-0.3061982989,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
252,0,1,-9.8432617188,-0.3083658814,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
253,0,1,-13.9101562500,-0.3240681589,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
254,0,1,-12.9335937500,-0.3202976584,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
255,0,1,-14.0664062500,-0.3246714473,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
256,0,1,-13.7031250000,-0.3232688308,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
257,0,1,-9.0146484375,-0.3051666021,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
258,0,1,-6.4414062500,-0.2952312827,-0.270361,0.548814,6.583952,-156.706238,0.040967,-0.005633,
259,0,1,-7.6601562500,-0.2999368906,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
260,0,1,-11.2226562500,-0.3136917055,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
261,0,1,-13.5312500000,-0.3226051927,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
262,0,1,-12.9140625000,-0.3202222288,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
263,0,1,-4.9707031250,-0.2895528972,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
264,0,1,-11.4003906250,-0.3143779635,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
265,0,1,-12.1347656250,-0.3172133863,-0.270361,0.548814,6.583952,-156.706238,0.130855,-0.020731,
266,0,1,-5.3593750000,-0.2910535634,-0.270361,0.548814,6.583952,-156.706238,0.048402,-0.006756,
267,0,1,-10.4394531250,-0.3106677532,-0.270361,0.548814,6.583952,-156.706238,0.048402,-0.006756,
268,0,1,-10.1777343750,-0.3096572757,-0.270361,0.548814,6.583952,-156.706238,0.048402,-0.006756,
269,0,1,-10.7890625000,-0.3120176196,-0.270361,0.548814,6.583952,-156.706238,0.048402,-0.006756,
270,0,1,-10.8222656250,-0.3121457994,-0.270361,0.548814,6.583952,-156.706238,0.048402,-0.006756,
271,0,1,-5.4873046875,-0.2915475070,-0.270361,0.548814,6.583952,-156.706238,0.633367,-0.144315,
272,0,1,-10.8125000000,-0.3121080995,-0.270361,0.548814,6.583952,-156.706238,0.633367,-0.144315,
273,0,1,-2.9199218750,-0.2816348374,-0.270361,0.548814,6.583952,-156.706238,0.633367,-0.144315,
274,0,1,-0.5410156250,-0.2724498510,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
275,0,1,-4.7578125000,-0.2887309194,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
276,0,1,-1.9637451172,-0.2779430151,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
277,0,1,-2.9121093750,-0.2816046774,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
278,0,1,-3.7919921875,-0.2850019038,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
279,0,1,0.3886718750,-0.2688603401,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
280,0,1,-4.5449218750,-0.2879089713,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
281,0,1,-4.5332031250,-0.2878637016,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
282,0,1,-5.4335932732,-0.2913401127,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
283,0,1,-3.2324218750,-0.2828413844,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
284,0,1,-5.1816406250,-0.2903673351,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
285,0,1,-1.3041992188,-0.2753965259,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
286,0,1,-5.1035156250,-0.2900657058,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
287,0,1,-2.9072265625,-0.2815858126,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
288,0,1,-2.5952148438,-0.2803811431,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
289,0,1,2.1523437500,-0.2620507777,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
290,0,1,0.2539062500,-0.2693806589,-0.270361,0.548814,6.583952,-156.706238,1.340056,-2.615513,
291,0,1,-8.8924560547,-0.3046948016,-0.270361,0.548814,6.583952,-156.706238,0.018364,-0.001995,
292,0,1,-12.3105468750,-0.3178920746,-0.270361,0.548814,6.583952,-156.706238,0.018364,-0.001995,
293,0,1,-3.6479492188,-0.2844457328,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
294,0,1,-9.7050781250,-0.3078323305,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
295,0,1,-3.6682128906,-0.2845239937,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
296,0,1,-4.3227539062,-0.2870511711,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
297,0,1,-3.6365966797,-0.2844019234,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
298,0,1,-5.2402343750,-0.2905935645,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
299,0,1,-6.3261718750,-0.2947863638,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
300,0,1,-5.5468750000,-0.2917774916,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
301,0,1,-5.5966796875,-0.2919698060,-0.270361,0.548814,6.583952,-156.706238,1.160482,-0.296649,
302,0,1,-10.0908203125,-0.3093217015,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
303,0,1,-12.1484375000,-0.3172661662,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
304,0,1,-10.9921875000,-0.3128018677,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
305,0,1,-10.1855468750,-0.3096874356,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
306,0,1,-10.2285156250,-0.3098533452,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
307,0,1,-10.6777343750,-0.3115877807,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
308,0,1,-8.6323242188,-0.3036904335,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
309,0,1,-10.4003906250,-0.3105169535,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
310,0,1,-8.6553955078,-0.3037795126,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
311,0,1,-9.4555664062,-0.3068689704,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
312,0,1,-10.1015625000,-0.3093631566,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
313,0,1,-10.2177734375,-0.3098118603,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
314,0,1,-13.1210937500,-0.3210215867,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
315,0,1,-8.2673339844,-0.3022812009,-0.270361,0.548814,6.583952,-156.706238,0.012363,-0.001207,
316,0,1,-8.5585937500,-0.3034057617,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
317,0,1,-13.7304687500,-0.3233743906,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
318,0,1,-9.0219726562,-0.3051948547,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
319,0,1,-6.6621093750,-0.2960834205,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
320,0,1,-10.8828125000,-0.3123795688,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
321,0,1,-10.0615234375,-0.3092085719,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
322,0,1,-7.7932128906,-0.3004506230,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
323,0,1,-9.7080078125,-0.3078436553,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
324,0,1,-6.9414062500,-0.2971617877,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
325,0,1,-7.6987304688,-0.3000858128,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
326,0,1,-8.4124755859,-0.3028416038,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
327,0,1,-9.9238281250,-0.3086769283,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
328,0,1,-12.3671875000,-0.3181107640,-0.270361,0.548814,6.583952,-156.706238,0.038096,-0.004441,
329,0,1,-8.8344726562,-0.3044709265,-0.270361,0.548814,6.583952,-156.706238,0.037424,-0.004959,
330,0,1,-15.9921875000,-0.3321068883,-0.270361,0.548814,6.583952,-156.706238,0.037424,-0.004959,
331,0,1,-4.7968750000,-0.2888817489,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
332,0,1,-12.5273437500,-0.3187291324,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
333,0,1,-7.9218750000,-0.3009473979,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
334,0,1,-8.5693359375,-0.3034472466,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
335,0,1,-7.2309570312,-0.2982797623,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
336,0,1,-6.8669433594,-0.2968742847,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
337,0,1,-10.3769531250,-0.3104264438,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
338,0,1,-7.4487304688,-0.2991205752,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
339,0,1,-8.6396484375,-0.3037187159,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
340,0,1,-7.2534179688,-0.2983664870,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
341,0,1,-8.8164062500,-0.3044011891,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
342,0,1,-7.6562500000,-0.2999218106,-0.270361,0.548814,6.583952,-156.706238,0.175564,-0.027476,
343,0,1,-8.4176635742,-0.3028616309,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
344,0,1,-11.3359375000,-0.3141290843,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
345,0,1,-14.1484375000,-0.3249881566,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
346,0,1,-13.9335937500,-0.3241586685,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
347,0,1,-7.6166992188,-0.2997691035,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
348,0,1,-12.2148437500,-0.3175225556,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
349,0,1,-12.2656250000,-0.3177186251,-0.270361,0.548814,6.583952,-156.706238,0.339800,-0.085088,
350,0,1,-5.3007812500,-0.2908273339,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
351,0,1,-10.3476562500,-0.3103133440,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
352,0,1,-5.3320312500,-0.2909480035,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
353,0,1,-7.5371093750,-0.2994618118,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
354,0,1,-9.9140625000,-0.3086392283,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
355,0,1,-5.3115234375,-0.2908688188,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
356,0,1,-9.3066406250,-0.3062939644,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
357,0,1,-9.9042968750,-0.3086015284,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
358,0,1,-8.1025390625,-0.3016449213,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
359,0,1,-8.4501953125,-0.3029872477,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
360,0,1,-9.5410156250,-0.3071988821,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
361,0,1,-3.5878906250,-0.2842138708,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
362,0,1,-10.5000000000,-0.3109015524,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
363,0,1,-6.9521484375,-0.2972032726,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
364,0,1,-6.8843994141,-0.2969416976,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
365,0,1,-3.4531250000,-0.2836935222,-0.270361,0.548814,6.583952,-156.706238,0.366321,-0.074779,
366,0,1,-8.8964843750,-0.3047103584,-0.270361,0.548814,6.583952,-156.706238,0.002809,-0.000272,
367,0,1,-13.0107421875,-0.3205955327,-0.270361,0.548814,6.583952,-156.706238,0.002809,-0.000272,
368,0,1,-13.0473632812,-0.3207369149,-0.270361,0.548814,6.583952,-156.706238,0.002809,-0.000272,
369,0,1,-14.6152343750,-0.3267904818,-0.270361,0.548814,6.583952,-156.706238,0.002809,-0.000272,
370,0,1,-17.0898437500,-0.3363449574,-0.270361,0.548814,6.583952,-156.706238,0.002809,-0.000272,
371,0,1,-9.0781250000,-0.3054116666,-0.270361,0.548814,6.583952,-156.706238,0.001880,-0.000174,
372,0,1,-11.7543945312,-0.3157447577,-0.270361,0.548814,6.583952,-156.706238,0.001880,-0.000174,
373,0,1,-12.2778320312,-0.3177657425,-0.270361,0.548814,6.583952,-156.706238,0.001880,-0.000174,
374,0,1,-13.4785156250,-0.3224016130,-0.270361,0.548814,6.583952,-156.706238,0.001880,-0.000174,
375,0,1,-15.2167968750,-0.3291130960,-0.270361,0.548814,6.583952,-156.706238,0.001880,-0.000174,
376,0,1,-7.6064453125,-0.2997295260,-0.270361,0.548814,6.583952,-156.706238,0.007772,-0.000802,
377,0,1,-13.5000000000,-0.3224845529,-0.270361,0.548814,6.583952,-156.706238,0.007772,-0.000802,
378,0,1,-10.9150390625,-0.3125039935,-0.270361,0.548814,6.583952,-156.706238,0.007772,-0.000802,
379,0,1,-11.3632812500,-0.3142346740,-0.270361,0.548814,6.583952,-156.706238,0.007772,-0.000802,
380,0,1,-10.2719726562,-0.3100211322,-0.270361,0.548814,6.583952,-156.706238,0.007772,-0.000802,
381,0,1,-5.8652343750,-0.2930066884,-0.270361,0.548814,6.583952,-156.706238,0.035966,-0.004808,
382,0,1,-10.7314453125,-0.3117951453,-0.270361,0.548814,6.583952,-156.706238,0.035966,-0.004808,
383,0,1,-11.9199218750,-0.3163838685,-0.270361,0.548814,6.583952,-156.706238,0.035966,-0.004808,
384,0,1,-11.8593750000,-0.3161500990,-0.270361,0.548814,6.583952,-156.706238,0.035966,-0.004808,
385,0,1,-13.5664062500,-0.3227409422,-0.270361,0.548814,6.583952,-156.706238,0.035966,-0.004808,
386,0,1,0.0307617188,-0.2702422142,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
387,0,1,-5.0233154297,-0.2897560298,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
388,0,1,-3.8533935547,-0.2852389514,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
389,0,1,-1.2489013672,-0.2751830220,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
390,0,1,-0.4071044922,-0.2719328403,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
391,0,1,-1.5526123047,-0.2763556540,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
392,0,1,-1.0145263672,-0.2742780745,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
393,0,1,0.7510986328,-0.2674610019,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
394,0,1,-4.0350341797,-0.2859402895,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
395,0,1,2.4962158203,-0.2607231140,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
396,0,1,1.2452392578,-0.2655531168,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
397,0,1,-0.3475341797,-0.2717028260,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
398,0,1,-0.9266357422,-0.2739387453,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
399,0,1,1.0430908203,-0.2663336098,-0.270361,0.548814,6.583952,-156.706238,2.041414,-3.355739,
400,0,1,-3.4960937500,-0.2838594317,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
401,0,1,-11.0527343750,-0.3130356371,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
402,0,1,-4.4125976562,-0.2873980403,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
403,0,1,-3.6561279297,-0.2844773233,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
404,0,1,-4.4287109375,-0.2874602675,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
405,0,1,-5.0898437500,-0.2900128961,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
406,0,1,-4.6567382812,-0.2883406878,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
407,0,1,-3.9080505371,-0.2854499817,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
408,0,1,-4.4042968750,-0.2873660028,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
409,0,1,-3.4956054688,-0.2838575542,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
410,0,1,-5.7304687500,-0.2924863696,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
411,0,1,-4.0324707031,-0.2859303951,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
412,0,1,-7.0312500000,-0.2975086868,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
413,0,1,-3.6052246094,-0.2842807770,-0.270361,0.548814,6.583952,-156.706238,1.155026,-0.259352,
414,0,1,-3.4550781250,-0.2837010622,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
415,0,1,-10.4218750000,-0.3105998933,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
416,0,1,-3.4892578125,-0.2838330269,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
417,0,1,-4.2978515625,-0.2869550288,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
418,0,1,-7.5195312500,-0.2993939519,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
419,0,1,-5.1503906250,-0.2902466655,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
420,0,1,-5.5375976562,-0.2917416990,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
421,0,1,-6.0664062500,-0.2937834263,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
422,0,1,-3.2255859375,-0.2828150094,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
423,0,1,-4.2553710938,-0.2867909968,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
424,0,1,-6.5458984375,-0.2956347466,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
425,0,1,-3.5361328125,-0.2840140164,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
426,0,1,-8.7539062500,-0.3041598499,-0.270361,0.548814,6.583952,-156.706238,1.054875,-0.280225,
427,0,1,-6.3154296875,-0.2947449088,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
428,0,1,-11.9453125000,-0.3164818883,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
429,0,1,-7.8481445312,-0.3006627262,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
430,0,1,-8.9023437500,-0.3047329783,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
431,0,1,-10.7089843750,-0.3117084205,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
432,0,1,-6.7094726562,-0.2962662876,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
433,0,1,-9.7011718750,-0.3078172505,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
434,0,1,-9.9843750000,-0.3089106977,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
435,0,1,-8.7490234375,-0.3041410148,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
436,0,1,-9.0751953125,-0.3054003716,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
437,0,1,-10.5703125000,-0.3111730218,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
438,0,1,-6.8017578125,-0.2966226041,-0.270361,0.548814,6.583952,-156.706238,0.132056,-0.019758,
439,0,1,-4.7509765625,-0.2887045443,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
440,0,1,-12.2500000000,-0.3176583052,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
441,0,1,-4.1650390625,-0.2864422202,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
442,0,1,-5.5478515625,-0.2917812765,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
443,0,1,-8.6484375000,-0.3037526608,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
444,0,1,-5.5532226562,-0.2918020189,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
445,0,1,-9.3359375000,-0.3064070940,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
446,0,1,-8.9687500000,-0.3049893677,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
447,0,1,-9.0703125000,-0.3053815067,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
448,0,1,-7.7285156250,-0.3002008200,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
449,0,1,-8.6601562500,-0.3037979007,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
450,0,1,-4.6630859375,-0.2883651853,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
451,0,1,-8.6640625000,-0.3038129807,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
452,0,1,-6.0281143188,-0.2936355770,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
453,0,1,-8.4433593750,-0.3029608428,-0.270361,0.548814,6.583952,-156.706238,0.373082,-0.070947,
454,0,1,-2.2812500000,-0.2791689038,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
455,0,1,-8.2890625000,-0.3023650944,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
456,0,1,-9.3945312500,-0.3066333234,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
457,0,1,-8.7695312500,-0.3042201996,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
458,0,1,-3.9169921875,-0.2854845226,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
459,0,1,-4.9306640625,-0.2893983126,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
460,0,1,-8.2070312500,-0.3020483851,-0.270361,0.548814,6.583952,-156.706238,0.971142,-0.285716,
461,0,1,-3.5312500000,-0.2839951813,-0.270361,0.548814,6.583952,-156.706238,0.469642,-0.118133,
462,0,1,-8.4921875000,-0.3031493723,-0.270361,0.548814,6.583952,-156.706238,0.469642,-0.118133,
463,0,1,-9.5683593750,-0.3073044717,-0.270361,0.548814,6.583952,-156.706238,0.469642,-0.118133,
464,0,1,-8.5820312500,-0.3034962416,-0.270361,0.548814,6.583952,-156.706238,0.469642,-0.118133,
465,0,1,-8.3623046875,-0.3026478887,-0.270361,0.548814,6.583952,-156.706238,0.469642,-0.118133,
466,0,1,-9.2436523438,-0.3060507774,-0.270361,0.548814,6.583952,-156.706238,0.078785,-0.012774,
467,0,1,-11.3476562500,-0.3141743541,-0.270361,0.548814,6.583952,-156.706238,0.078785,-0.012774,
